Date,Open,High,Low,Close
2002/11/18,124.08,124.08,124.08,124.08
2002/11/19,123.75,123.75,123.75,123.75
2002/11/20,123.41,123.41,123.41,123.41
2002/11/21,122.87,122.87,122.87,122.87
2002/11/22,122.38,122.38,122.38,122.38
2002/11/25,121.36,121.36,121.36,121.36
2002/11/26,121.35,121.35,121.35,121.35
2002/11/27,120.68,120.68,120.68,120.68
2002/11/28,120.59,120.59,120.59,120.59
2002/11/29,121.19,121.19,121.19,121.19
2002/12/02,121.33,121.33,121.33,121.33
2002/12/03,121.09,121.09,121.09,121.09
2002/12/04,121.64,121.64,121.64,121.64
2002/12/05,121.78,121.78,121.78,121.78
2002/12/06,121.65,121.65,121.65,121.65
2002/12/09,121.62,121.62,121.62,121.62
2002/12/10,121.61,121.61,121.61,121.61
2002/12/11,121.82,121.82,121.82,121.82
2002/12/12,123.15,123.15,123.15,123.15
2002/12/13,122.92,122.92,122.92,122.92
2002/12/16,122.84,122.84,122.84,122.84
2002/12/17,123.55,123.55,123.55,123.55
2002/12/18,124.05,124.05,124.05,124.05
2002/12/19,124.22,124.22,124.22,124.22
2002/12/20,124.01,124.01,124.01,124.01
2002/12/23,124.19,124.19,124.19,124.19
2002/12/24,125,125,125,125
2002/12/25,125.04,125.04,125.04,125.04
2002/12/26,125.26,125.26,125.26,125.26
2002/12/27,126.76,126.76,126.76,126.76
2002/12/30,126.88,126.88,126.88,126.88
2002/12/31,126.78,126.78,126.78,126.78
2003/01/01,126.76,126.76,126.76,126.76
2003/01/02,124.34,124.34,124.34,124.34
2003/01/03,125.42,125.42,125.42,125.42
2003/01/06,125.54,125.54,125.54,125.54
2003/01/07,124.88,124.88,124.88,124.88
2003/01/08,126.37,126.37,126.37,126.37
2003/01/09,126.26,126.26,126.26,126.26
2003/01/10,127.21,127.21,127.21,127.21
2003/01/13,127.08,127.08,127.08,127.08
2003/01/14,127.23,127.23,127.23,127.23
2003/01/15,127.82,127.82,127.82,127.82
2003/01/16,128.84,128.84,128.84,128.84
2003/01/17,130.06,130.06,130.06,130.06
2003/01/20,130.51,130.51,130.51,130.51
2003/01/21,130.51,130.51,130.51,130.51
2003/01/22,130.9,130.9,130.9,130.9
2003/01/23,131.41,131.41,131.41,131.41
2003/01/24,133.34,133.34,133.34,133.34
2003/01/27,132.86,132.86,132.86,132.86
2003/01/28,132.68,132.68,132.68,132.68
2003/01/29,133.62,133.62,133.62,133.62
2003/01/30,133.36,133.36,133.36,133.36
2003/01/31,133.01,133.01,133.01,133.01
2003/02/03,132.59,132.59,132.59,132.59
2003/02/04,134.97,134.97,134.97,134.97
2003/02/05,133.83,133.83,133.83,133.83
2003/02/06,134.98,134.98,134.98,134.98
2003/02/07,135.76,135.76,135.76,135.76
2003/02/10,134.62,134.62,134.62,134.62
2003/02/11,134.91,134.91,134.91,134.91
2003/02/12,134.83,134.83,134.83,134.83
2003/02/13,136.4,136.4,136.4,136.4
2003/02/14,134.95,134.95,134.95,134.95
2003/02/17,134.27,134.27,134.27,134.27
2003/02/18,133.35,133.35,133.35,133.35
2003/02/19,135.13,135.13,135.13,135.13
2003/02/20,136.01,136.01,136.01,136.01
2003/02/21,135.96,135.96,135.96,135.96
2003/02/24,138.19,138.19,138.19,138.19
2003/02/25,138.29,138.29,138.29,138.29
2003/02/26,139.14,139.14,139.14,139.14
2003/02/27,138.27,138.27,138.27,138.27
2003/02/28,139.24,139.24,139.24,139.24
2003/03/03,139.64,139.64,139.64,139.64
2003/03/04,139.9,139.9,139.9,139.9
2003/03/05,140.68,140.68,140.68,140.68
2003/03/06,140.72,140.72,140.72,140.72
2003/03/07,141.87,141.87,141.87,141.87
2003/03/10,142.54,142.54,142.54,142.54
2003/03/11,141.34,141.34,141.34,141.34
2003/03/12,140.35,140.35,140.35,140.35
2003/03/13,136.18,136.18,136.18,136.18
2003/03/14,135.42,135.42,135.42,135.42
2003/03/17,133.98,133.98,133.98,133.98
2003/03/18,132.76,132.76,132.76,132.76
2003/03/19,131.4,131.4,131.4,131.4
2003/03/20,130.99,130.99,130.99,130.99
2003/03/21,130.15,130.15,130.15,130.15
2003/03/24,130.69,130.69,130.69,130.69
2003/03/25,130.93,130.93,130.93,130.93
2003/03/26,130.8,130.8,130.8,130.8
2003/03/27,131.07,131.07,131.07,131.07
2003/03/28,131.1,131.1,131.1,131.1
2003/03/31,131.53,131.53,131.53,131.53
2003/04/01,131.39,131.39,131.39,131.39
2003/04/02,130.98,130.98,130.98,130.98
2003/04/03,131.03,131.03,131.03,131.03
2003/04/04,130.86,130.86,130.86,130.86
2003/04/07,129.76,129.76,129.76,129.76
2003/04/08,130.42,130.42,130.42,130.42
2003/04/09,130.8,130.8,130.8,130.8
2003/04/10,131.16,131.16,131.16,131.16
2003/04/11,131.16,131.16,131.16,131.16
2003/04/14,130.98,130.98,130.98,130.98
2003/04/15,131.28,131.28,131.28,131.28
2003/04/16,131.44,131.44,131.44,131.44
2003/04/17,131.63,131.63,131.63,131.63
2003/04/18,131.68,131.68,131.68,131.68
2003/04/21,131.67,131.67,131.67,131.67
2003/04/22,132.15,132.15,132.15,132.15
2003/04/23,131.98,131.98,131.98,131.98
2003/04/24,132.11,132.11,132.11,132.11
2003/04/25,132.42,132.42,132.42,132.42
2003/04/28,132.53,132.53,132.53,132.53
2003/04/29,132.77,132.77,132.77,132.77
2003/04/30,133.66,133.66,133.66,133.66
2003/05/01,134.15,134.15,134.15,134.15
2003/05/02,133.7,133.7,133.7,133.7
2003/05/05,134.47,134.47,134.47,134.47
2003/05/06,135.6,135.6,135.6,135.6
2003/05/07,135.28,135.28,135.28,135.28
2003/05/08,135.93,135.93,135.93,135.93
2003/05/09,135.96,135.96,135.96,135.96
2003/05/12,136.86,136.86,136.86,136.86
2003/05/13,136.95,136.95,136.95,136.95
2003/05/14,137.11,137.11,137.11,137.11
2003/05/15,136.16,136.16,136.16,136.16
2003/05/16,138.47,138.47,138.47,138.47
2003/05/19,138.93,138.93,138.93,138.93
2003/05/20,140.32,140.32,140.32,140.32
2003/05/21,139.97,139.97,139.97,139.97
2003/05/22,140.01,140.01,140.01,140.01
2003/05/23,140.89,140.89,140.89,140.89
2003/05/26,141.25,141.25,141.25,141.25
2003/05/27,141.04,141.04,141.04,141.04
2003/05/28,139.36,139.36,139.36,139.36
2003/05/29,141.16,141.16,141.16,141.16
2003/05/30,140.89,140.89,140.89,140.89
2003/06/02,140.62,140.62,140.62,140.62
2003/06/03,142.06,142.06,142.06,142.06
2003/06/04,141.85,141.85,141.85,141.85
2003/06/05,143.28,143.28,143.28,143.28
2003/06/06,142.46,142.46,142.46,142.46
2003/06/09,142.59,142.59,142.59,142.59
2003/06/10,143.31,143.31,143.31,143.31
2003/06/11,144.36,144.36,144.36,144.36
2003/06/12,144.23,144.23,144.23,144.23
2003/06/13,145.09,145.09,145.09,145.09
2003/06/16,144.6,144.6,144.6,144.6
2003/06/17,143.85,143.85,143.85,143.85
2003/06/18,142.32,142.32,142.32,142.32
2003/06/19,142.28,142.28,142.28,142.28
2003/06/20,140.59,140.59,140.59,140.59
2003/06/23,140.6,140.6,140.6,140.6
2003/06/24,140.37,140.37,140.37,140.37
2003/06/25,140.58,140.58,140.58,140.58
2003/06/26,137.49,137.49,137.49,137.49
2003/06/27,137.37,137.37,137.37,137.37
2003/06/30,138.88,138.88,138.88,138.88
2003/07/01,139.54,139.54,139.54,139.54
2003/07/02,140.08,140.08,140.08,140.08
2003/07/03,140.22,140.22,140.22,140.22
2003/07/04,140.2,140.2,140.2,140.2
2003/07/07,140.25,140.25,140.25,140.25
2003/07/08,138.87,138.87,138.87,138.87
2003/07/09,138.52,138.52,138.52,138.52
2003/07/10,138.51,138.51,138.51,138.51
2003/07/11,138.73,138.73,138.73,138.73
2003/07/14,139.32,139.32,139.32,139.32
2003/07/15,137.63,137.63,137.63,137.63
2003/07/16,137.29,137.29,137.29,137.29
2003/07/17,135.72,135.72,135.72,135.72
2003/07/18,135.46,135.46,135.46,135.46
2003/07/21,135.35,135.35,135.35,135.35
2003/07/22,135.03,135.03,135.03,135.03
2003/07/23,135.7,135.7,135.7,135.7
2003/07/24,136.77,136.77,136.77,136.77
2003/07/25,136.63,136.63,136.63,136.63
2003/07/28,137.29,137.29,137.29,137.29
2003/07/29,137.54,137.54,137.54,137.54
2003/07/30,136.33,136.33,136.33,136.33
2003/07/31,137.09,137.09,137.09,137.09
2003/08/01,137.89,137.89,137.89,137.89
2003/08/04,136.35,136.35,136.35,136.35
2003/08/05,136.59,136.59,136.59,136.59
2003/08/06,135.62,135.62,135.62,135.62
2003/08/07,135.35,135.35,135.35,135.35
2003/08/08,134.63,134.63,134.63,134.63
2003/08/11,135.77,135.77,135.77,135.77
2003/08/12,135.6,135.6,135.6,135.6
2003/08/13,136.53,136.53,136.53,136.53
2003/08/14,137.87,137.87,137.87,137.87
2003/08/15,137.49,137.49,137.49,137.49
2003/08/18,138.25,138.25,138.25,138.25
2003/08/19,138.49,138.49,138.49,138.49
2003/08/20,139.41,139.41,139.41,139.41
2003/08/21,140.06,140.06,140.06,140.06
2003/08/22,140.07,140.07,140.07,140.07
2003/08/25,140,140,140,140
2003/08/26,139.47,139.47,139.47,139.47
2003/08/27,139.48,139.48,139.48,139.48
2003/08/28,139.32,139.32,139.32,139.32
2003/08/29,140.01,140.01,140.01,140.01
2003/09/01,140.67,140.67,140.67,140.67
2003/09/02,141.89,141.89,141.89,141.89
2003/09/03,142.35,142.35,142.35,142.35
2003/09/04,140.59,140.59,140.59,140.59
2003/09/05,138.97,138.97,138.97,138.97
2003/09/08,139.14,139.14,139.14,139.14
2003/09/09,139.53,139.53,139.53,139.53
2003/09/10,138.07,138.07,138.07,138.07
2003/09/11,138.45,138.45,138.45,138.45
2003/09/12,137.37,137.37,137.37,137.37
2003/09/15,137.5,137.5,137.5,137.5
2003/09/16,138.68,138.68,138.68,138.68
2003/09/17,138.47,138.47,138.47,138.47
2003/09/18,139.6,139.6,139.6,139.6
2003/09/19,140.01,140.01,140.01,140.01
2003/09/22,140.37,140.37,140.37,140.37
2003/09/23,140.23,140.23,140.23,140.23
2003/09/24,140.02,140.02,140.02,140.02
2003/09/25,139.3,139.3,139.3,139.3
2003/09/26,138.74,138.74,138.74,138.74
2003/09/29,139.49,139.49,139.49,139.49
2003/09/30,139.24,139.24,139.24,139.24
2003/10/01,140.56,140.56,140.56,140.56
2003/10/02,140.58,140.58,140.58,140.58
2003/10/03,138.7,138.7,138.7,138.7
2003/10/06,139.8,139.8,139.8,139.8
2003/10/07,141.3,141.3,141.3,141.3
2003/10/08,141.24,141.24,141.24,141.24
2003/10/09,141.21,141.21,141.21,141.21
2003/10/10,142.68,142.68,142.68,142.68
2003/10/13,142.71,142.71,142.71,142.71
2003/10/14,142.74,142.74,142.74,142.74
2003/10/15,141.69,141.69,141.69,141.69
2003/10/16,141.44,141.44,141.44,141.44
2003/10/17,141.52,141.52,141.52,141.52
2003/10/20,141.26,141.26,141.26,141.26
2003/10/21,141.97,141.97,141.97,141.97
2003/10/22,143.11,143.11,143.11,143.11
2003/10/23,141.61,141.61,141.61,141.61
2003/10/24,141.79,141.79,141.79,141.79
2003/10/27,142.6,142.6,142.6,142.6
2003/10/28,143.06,143.06,143.06,143.06
2003/10/29,143.52,143.52,143.52,143.52
2003/10/30,143.16,143.16,143.16,143.16
2003/10/31,142.36,142.36,142.36,142.36
2003/11/03,141.16,141.16,141.16,141.16
2003/11/04,142.28,142.28,142.28,142.28
2003/11/05,142.68,142.68,142.68,142.68
2003/11/06,142.4,142.4,142.4,142.4
2003/11/07,143.28,143.28,143.28,143.28
2003/11/10,143.91,143.91,143.91,143.91
2003/11/11,143.3,143.3,143.3,143.3
2003/11/12,143.47,143.47,143.47,143.47
2003/11/13,143.61,143.61,143.61,143.61
2003/11/14,143.13,143.13,143.13,143.13
2003/11/17,140.89,140.89,140.89,140.89
2003/11/18,142.27,142.27,142.27,142.27
2003/11/19,141.12,141.12,141.12,141.12
2003/11/20,141.04,141.04,141.04,141.04
2003/11/21,141.07,141.07,141.07,141.07
2003/11/24,140.04,140.04,140.04,140.04
2003/11/25,140.07,140.07,140.07,140.07
2003/11/26,141.3,141.3,141.3,141.3
2003/11/27,141.56,141.56,141.56,141.56
2003/11/28,142.08,142.08,142.08,142.08
2003/12/01,142.5,142.5,142.5,142.5
2003/12/02,143.39,143.39,143.39,143.39
2003/12/03,144.08,144.08,144.08,144.08
2003/12/04,143.3,143.3,143.3,143.3
2003/12/05,142.7,142.7,142.7,142.7
2003/12/08,143.69,143.69,143.69,143.69
2003/12/09,144.13,144.13,144.13,144.13
